CustomerKey;First Name;Last Name;Full Name;DateFirstPurchase;YearlyIncome;CommuteDistance;Customer City
18436;Richard;Johnson;Richard Johnson;2022-12-13 00:00:00.000;80000;1-2 Miles;Santa Monica
18437;Isabella;Butler;Isabella Butler;2022-12-03 00:00:00.000;70000;10+ Miles;Long Beach
18438;Sheila;Sanz;Sheila Sanz;2022-10-23 00:00:00.000;60000;10+ Miles;Colma
18439;Angela;Coleman;Angela Coleman;2022-10-02 00:00:00.000;60000;10+ Miles;Marysville
18440;Joe;Ashe;Joe Ashe;2022-10-14 00:00:00.000;60000;1-2 Miles;Colma
18441;Tabitha;Munoz;Tabitha Munoz;2022-12-12 00:00:00.000;70000;10+ Miles;Beverly Hills
18442;Mason;Hill;Mason Hill;2022-12-15 00:00:00.000;70000;10+ Miles;Marysville
18443;Ross;Lopez;Ross Lopez;2022-12-17 00:00:00.000;10000;5-10 Miles;East Brisbane
18444;Shannon;Chow;Shannon Chow;2022-12-29 00:00:00.000;20000;5-10 Miles;Hervey Bay
18445;Colin;Li;Colin Li;2022-06-11 00:00:00.000;20000;5-10 Miles;Malabar
18446;Larry;Ramos;Larry Ramos;2022-09-22 00:00:00.000;20000;1-2 Miles;Malabar
18447;Renee;Ortega;Renee Ortega;2022-05-17 00:00:00.000;10000;5-10 Miles;Lane Cove
18448;Jennifer;Bailey;Jennifer Bailey;2022-10-13 00:00:00.000;60000;5-10 Miles;Long Beach
18449;Derrick;Ramos;Derrick Ramos;2022-02-18 00:00:00.000;40000;1-2 Miles;Cliffside
18450;Willie;Shen;Willie Shen;2022-10-29 00:00:00.000;10000;5-10 Miles;Newcastle
18451;Dale;Pal;Dale Pal;2022-11-21 00:00:00.000;20000;5-10 Miles;South Melbourne
18452;Bruce;Martinez;Bruce Martinez;2020-05-31 00:00:00.000;30000;1-2 Miles;Bendigo
18453;Caroline;Patterson;Caroline Patterson;2022-11-04 00:00:00.000;40000;5-10 Miles;Corvallis
18454;George;Perez;George Perez;2022-01-29 00:00:00.000;60000;5-10 Miles;Burbank
18455;Alejandro;Wu;Alejandro Wu;2022-11-16 00:00:00.000;60000;1-2 Miles;Coronado
18456;Timothy;Bailey;Timothy Bailey;2022-11-04 00:00:00.000;60000;1-2 Miles;Grossmont
18457;Olivia;White;Olivia White;2020-06-07 00:00:00.000;30000;1-2 Miles;Wollongong
18458;Gregory;She;Gregory She;2020-06-20 00:00:00.000;30000;5-10 Miles;Melbourne
18459;Toni;Sai;Toni Sai;2022-06-01 00:00:00.000;30000;1-2 Miles;Concord
18460;Faith;Butler;Faith Butler;2022-12-05 00:00:00.000;70000;0-1 Miles;Santa Cruz
18461;Tina;Martinez;Tina Martinez;2020-06-14 00:00:00.000;30000;1-2 Miles;Springwood
18462;Clarence;Zhu;Clarence Zhu;2020-06-22 00:00:00.000;30000;5-10 Miles;Sunbury
18463;Adriana;Suri;Adriana Suri;2020-06-14 00:00:00.000;30000;5-10 Miles;Lane Cove
18464;Toni;Suri;Toni Suri;2020-06-24 00:00:00.000;30000;5-10 Miles;Newcastle
18465;Jamie;Yang;Jamie Yang;2020-06-04 00:00:00.000;30000;5-10 Miles;Sunbury
18466;Joy;Gutierrez;Joy Gutierrez;2022-11-11 00:00:00.000;40000;5-10 Miles;Perth
18467;Darren;Townsend;Darren Townsend;2020-06-07 00:00:00.000;40000;5-10 Miles;Gold Coast
18468;Joel;Sanchez;Joel Sanchez;2020-06-14 00:00:00.000;40000;5-10 Miles;Goulburn
18469;Robyn;Rubio;Robyn Rubio;2020-06-22 00:00:00.000;80000;1-2 Miles;Melbourne
18470;Jennifer;Taylor;Jennifer Taylor;2020-06-10 00:00:00.000;80000;1-2 Miles;Melton
18471;Paige;Stewart;Paige Stewart;2022-07-18 00:00:00.000;30000;1-2 Miles;Burien
18472;Hannah;Ross;Hannah Ross;2023-01-04 00:00:00.000;30000;5-10 Miles;Puyallup
18473;Nathaniel;Rogers;Nathaniel Rogers;2022-08-06 00:00:00.000;60000;5-10 Miles;La Jolla
18474;James;Smith;James Smith;2022-10-02 00:00:00.000;60000;5-10 Miles;Long Beach
18475;Natalie;Brown;Natalie Brown;2022-07-04 00:00:00.000;30000;1-2 Miles;Yakima
18476;Brooke;Rogers;Brooke Rogers;2022-07-04 00:00:00.000;30000;1-2 Miles;Berkeley
18477;Angelica;Hughes;Angelica Hughes;2022-02-23 00:00:00.000;60000;1-2 Miles;Lincoln Acres
18478;Eduardo;Roberts;Eduardo Roberts;2022-12-07 00:00:00.000;70000;5-10 Miles;Bellflower
18479;Stacey;Chen;Stacey Chen;2022-12-18 00:00:00.000;70000;5-10 Miles;Burien
18480;Heidi;Suri;Heidi Suri;2022-12-18 00:00:00.000;70000;5-10 Miles;Burlingame
18481;Tanya;Romero;Tanya Romero;2022-12-04 00:00:00.000;70000;5-10 Miles;Colma
18482;Sharon;Nara;Sharon Nara;2020-06-21 00:00:00.000;80000;1-2 Miles;Coffs Harbour
18483;Byron;Gill;Byron Gill;2020-06-27 00:00:00.000;80000;1-2 Miles;Perth
18484;Dustin;Sharma;Dustin Sharma;2020-06-07 00:00:00.000;80000;1-2 Miles;Darlinghurst
18485;Devin;Gonzalez;Devin Gonzalez;2020-06-25 00:00:00.000;80000;5-10 Miles;Melbourne
18486;Kari;Torres;Kari Torres;2020-06-02 00:00:00.000;70000;5-10 Miles;St. Leonards
18487;Tasha;Nath;Tasha Nath;2020-06-07 00:00:00.000;70000;1-2 Miles;Sunbury
18488;Clayton;Xu;Clayton Xu;2020-06-02 00:00:00.000;70000;5-10 Miles;Townsville
18489;Johnny;Nara;Johnny Nara;2020-06-15 00:00:00.000;70000;5-10 Miles;Silverwater
18490;Brad;Rai;Brad Rai;2020-06-18 00:00:00.000;70000;5-10 Miles;Hervey Bay
18491;Michele;Gonzalez;Michele Gonzalez;2020-06-14 00:00:00.000;70000;5-10 Miles;Darlinghurst
18492;Tamara;Johnston;Tamara Johnston;2022-07-01 00:00:00.000;100000;2-5 Miles;St. Leonards
18493;Kaitlin;McDonald;Kaitlin McDonald;2020-06-16 00:00:00.000;100000;2-5 Miles;Malabar
18494;Marcus;Young;Marcus Young;2020-06-28 00:00:00.000;110000;2-5 Miles;Goulburn
18495;Jeremy;Phillips;Jeremy Phillips;2020-06-07 00:00:00.000;120000;2-5 Miles;Melbourne
18496;Vincent;Zheng;Vincent Zheng;2020-06-10 00:00:00.000;130000;0-1 Miles;Hervey Bay
18497;Fernando;Evans;Fernando Evans;2022-12-10 00:00:00.000;80000;0-1 Miles;Woodburn
18498;Zachary;Russell;Zachary Russell;2022-09-08 00:00:00.000;80000;2-5 Miles;Redwood City
18499;Darren;Rodriguez;Darren Rodriguez;2023-01-18 00:00:00.000;60000;5-10 Miles;Burien
18500;Jose;Brown;Jose Brown;2022-12-11 00:00:00.000;60000;5-10 Miles;Corvallis
18501;Alexandra;Powell;Alexandra Powell;2022-10-02 00:00:00.000;60000;1-2 Miles;Walla Walla
18502;Pamela;Madan;Pamela Madan;2022-10-04 00:00:00.000;60000;5-10 Miles;Chula Vista
18503;Timothy;Peterson;Timothy Peterson;2023-01-25 00:00:00.000;150000;5-10 Miles;Santa Cruz
18504;Angel;Adams;Angel Adams;2022-07-09 00:00:00.000;70000;1-2 Miles;Burlingame
18505;Carol;Scott;Carol Scott;2023-01-21 00:00:00.000;60000;1-2 Miles;San Francisco
18506;Evan;Bradley;Evan Bradley;2022-06-24 00:00:00.000;60000;5-10 Miles;Langley
18507;Edward;Baker;Edward Baker;2023-01-03 00:00:00.000;60000;5-10 Miles;San Francisco
18508;Michele;Chander;Michele Chander;2022-12-13 00:00:00.000;70000;5-10 Miles;Berkeley
18509;Xavier;Foster;Xavier Foster;2022-05-21 00:00:00.000;60000;1-2 Miles;Palo Alto
18510;Samuel;Washington;Samuel Washington;2022-05-01 00:00:00.000;60000;5-10 Miles;West Covina
18511;Mya;Jenkins;Mya Jenkins;2022-12-15 00:00:00.000;70000;5-10 Miles;National City
18512;Alex;Torres;Alex Torres;2022-12-06 00:00:00.000;70000;0-1 Miles;Lincoln Acres
18513;Edwin;Xu;Edwin Xu;2022-12-05 00:00:00.000;70000;5-10 Miles;Burlingame
18514;Anne;Romero;Anne Romero;2022-12-07 00:00:00.000;70000;5-10 Miles;Bellflower
18515;Gabrielle;Patterson;Gabrielle Patterson;2022-12-15 00:00:00.000;70000;0-1 Miles;Milwaukie
18516;Juan;Brooks;Juan Brooks;2022-12-26 00:00:00.000;70000;5-10 Miles;Renton
18517;Tristan;Diaz;Tristan Diaz;2022-09-16 00:00:00.000;100000;0-1 Miles;Issaquah
18518;Stephanie;Scott;Stephanie Scott;2022-12-22 00:00:00.000;100000;2-5 Miles;Lynnwood
18519;Alex;Cook;Alex Cook;2022-12-07 00:00:00.000;100000;2-5 Miles;Bellflower
18520;Rafael;Huang;Rafael Huang;2022-04-16 00:00:00.000;110000;1-2 Miles;Chula Vista
18521;Meghan;Rowe;Meghan Rowe;2022-03-18 00:00:00.000;110000;1-2 Miles;Chula Vista
18522;Jeremiah;Smith;Jeremiah Smith;2022-03-24 00:00:00.000;130000;0-1 Miles;Long Beach
18523;Samuel;Foster;Samuel Foster;2022-03-17 00:00:00.000;80000;2-5 Miles;Metchosin
18524;Edward;Alexander;Edward Alexander;2022-08-19 00:00:00.000;80000;0-1 Miles;Port Hammond
18525;Jack;Lal;Jack Lal;2022-12-06 00:00:00.000;60000;0-1 Miles;Metchosin
18526;Kevin;Hernandez;Kevin Hernandez;2022-12-24 00:00:00.000;70000;2-5 Miles;San Francisco
18527;Jonathan;Baker;Jonathan Baker;2022-11-29 00:00:00.000;70000;2-5 Miles;Tacoma
18528;John;Rodriguez;John Rodriguez;2022-12-05 00:00:00.000;70000;2-5 Miles;Lakewood
18529;Albert;Castro;Albert Castro;2023-01-28 00:00:00.000;40000;5-10 Miles;Chantilly
18530;Wyatt;Evans;Wyatt Evans;2022-02-18 00:00:00.000;60000;10+ Miles;Sedro Woolley
18531;Thomas;Simmons;Thomas Simmons;2022-09-09 00:00:00.000;60000;10+ Miles;Imperial Beach
18532;Marcus;Russell;Marcus Russell;2022-12-16 00:00:00.000;70000;10+ Miles;Issaquah
18533;Lucas;Martinez;Lucas Martinez;2022-12-23 00:00:00.000;70000;10+ Miles;West Covina
18534;Hunter;Collins;Hunter Collins;2022-03-03 00:00:00.000;60000;1-2 Miles;Seattle
18535;Donald;Kapoor;Donald Kapoor;2023-01-02 00:00:00.000;60000;10+ Miles;Cliffside
18536;Hailey;Coleman;Hailey Coleman;2022-11-08 00:00:00.000;60000;1-2 Miles;National City
18537;Kathryn;Carson;Kathryn Carson;2022-12-06 00:00:00.000;70000;10+ Miles;Beverly Hills
18538;Ian;Mitchell;Ian Mitchell;2022-12-23 00:00:00.000;70000;10+ Miles;Issaquah
18539;Riley;Russell;Riley Russell;2022-12-26 00:00:00.000;70000;1-2 Miles;Grossmont
18540;Victoria;Perry;Victoria Perry;2022-12-25 00:00:00.000;70000;10+ Miles;Fremont
18541;Kayla;Jones;Kayla Jones;2022-04-02 00:00:00.000;80000;5-10 Miles;Westminster
18542;Dustin;She;Dustin She;2022-07-08 00:00:00.000;90000;5-10 Miles;Burien
18543;Dalton;Wilson;Dalton Wilson;2022-10-09 00:00:00.000;40000;10+ Miles;Grossmont
18544;Riley;Washington;Riley Washington;2022-01-01 00:00:00.000;40000;10+ Miles;Victoria
18545;Ian;Clark;Ian Clark;2022-10-05 00:00:00.000;40000;10+ Miles;Kirkland
18546;Pieter;Wycoff;Pieter Wycoff;2022-04-13 00:00:00.000;60000;2-5 Miles;Clarkston
18547;Ethan;Johnson;Ethan Johnson;2022-12-24 00:00:00.000;70000;0-1 Miles;San Carlos
18548;Jordan;Powell;Jordan Powell;2022-10-06 00:00:00.000;50000;2-5 Miles;National City
18549;Sierra;Collins;Sierra Collins;2022-02-20 00:00:00.000;50000;2-5 Miles;Victoria
18550;Julia;Griffin;Julia Griffin;2022-12-06 00:00:00.000;50000;0-1 Miles;Spring Valley
18551;Chloe;Hall;Chloe Hall;2022-09-29 00:00:00.000;50000;2-5 Miles;Everett
18552;Kelsey;Goel;Kelsey Goel;2022-03-17 00:00:00.000;50000;0-1 Miles;Concord
18553;Alex;Roberts;Alex Roberts;2022-10-05 00:00:00.000;50000;2-5 Miles;Lake Oswego
18554;Isabelle;Ross;Isabelle Ross;2022-03-17 00:00:00.000;60000;0-1 Miles;Port Hammond
18555;Muniraju;Pulipalyam;Muniraju Pulipalyam;2023-01-08 00:00:00.000;60000;0-1 Miles;Torrance
18556;Ruben;Perez;Ruben Perez;2022-10-28 00:00:00.000;50000;2-5 Miles;Concord
18557;Bailey;Lopez;Bailey Lopez;2022-02-11 00:00:00.000;60000;2-5 Miles;Cliffside
18558;Alexandra;Price;Alexandra Price;2022-10-17 00:00:00.000;60000;0-1 Miles;Renton
18559;Lucas;Adams;Lucas Adams;2022-10-20 00:00:00.000;60000;2-5 Miles;Sedro Woolley
18560;Anna;Miller;Anna Miller;2022-12-05 00:00:00.000;70000;2-5 Miles;Burbank
18561;Carol;Torres;Carol Torres;2022-12-27 00:00:00.000;70000;2-5 Miles;Colma
18562;Mary;Wright;Mary Wright;2022-10-10 00:00:00.000;60000;0-1 Miles;Novato
18563;Evan;Sanchez;Evan Sanchez;2022-11-25 00:00:00.000;60000;0-1 Miles;Palo Alto
18564;John;Moore;John Moore;2022-10-29 00:00:00.000;40000;2-5 Miles;Grossmont
18565;Dalton;Bryant;Dalton Bryant;2022-11-22 00:00:00.000;60000;2-5 Miles;Lebanon
18566;Bryce;Peterson;Bryce Peterson;2022-12-15 00:00:00.000;70000;0-1 Miles;Daly City
18567;Madison;Barnes;Madison Barnes;2022-11-16 00:00:00.000;50000;2-5 Miles;San Gabriel
18568;Mya;Bennett;Mya Bennett;2022-11-16 00:00:00.000;50000;2-5 Miles;El Cajon
18569;Emma;Bryant;Emma Bryant;2022-02-06 00:00:00.000;60000;0-1 Miles;Salem
18570;Mason;Peterson;Mason Peterson;2022-03-09 00:00:00.000;60000;2-5 Miles;Langford
18571;Cameron;Kumar;Cameron Kumar;2022-03-19 00:00:00.000;60000;2-5 Miles;Vancouver
18572;Danielle;Watson;Danielle Watson;2022-05-12 00:00:00.000;60000;0-1 Miles;Berkeley
18573;Andrea;Phillips;Andrea Phillips;2022-05-26 00:00:00.000;60000;0-1 Miles;Sooke
18574;Kaitlyn;Taylor;Kaitlyn Taylor;2022-03-29 00:00:00.000;60000;0-1 Miles;Los Angeles
18575;Erin;Stewart;Erin Stewart;2022-10-15 00:00:00.000;60000;2-5 Miles;Downey
18576;Emily;Coleman;Emily Coleman;2022-11-16 00:00:00.000;60000;2-5 Miles;Woodland Hills
18577;Isabelle;Winston;Isabelle Winston;2022-03-05 00:00:00.000;60000;0-1 Miles;San Carlos
18578;Patrick;Rogers;Patrick Rogers;2022-12-10 00:00:00.000;70000;2-5 Miles;Novato
18579;William;Brown;William Brown;2022-10-28 00:00:00.000;70000;2-5 Miles;Beaverton
18580;Emma;Anderson;Emma Anderson;2022-04-13 00:00:00.000;60000;2-5 Miles;Langley
18581;Melinda;Dominguez;Melinda Dominguez;2022-12-12 00:00:00.000;70000;2-5 Miles;Clackamas
18582;Bryan;Morgan;Bryan Morgan;2022-12-17 00:00:00.000;70000;0-1 Miles;Marysville
18583;Luis;Kumar;Luis Kumar;2022-02-08 00:00:00.000;70000;2-5 Miles;Redmond
18584;Haley;Evans;Haley Evans;2022-03-08 00:00:00.000;70000;0-1 Miles;Seattle
18585;Katherine;Blue;Katherine Blue;2022-10-27 00:00:00.000;70000;0-1 Miles;Bellflower
18586;Benjamin;Patterson;Benjamin Patterson;2022-12-26 00:00:00.000;80000;0-1 Miles;Grossmont
18587;Monica;Arun;Monica Arun;2022-10-17 00:00:00.000;40000;2-5 Miles;Burien
18588;Isabella;Rogers;Isabella Rogers;2022-10-03 00:00:00.000;40000;2-5 Miles;Seattle
18589;Anna;Stewart;Anna Stewart;2022-11-15 00:00:00.000;40000;0-1 Miles;Bremerton
18590;Valerie;Sun;Valerie Sun;2022-05-22 00:00:00.000;80000;2-5 Miles;Burbank
18591;Eduardo;Nelson;Eduardo Nelson;2022-03-06 00:00:00.000;80000;0-1 Miles;Long Beach
18592;Mackenzie;Evans;Mackenzie Evans;2022-11-29 00:00:00.000;80000;2-5 Miles;Milwaukie
18593;Sydney;Martinez;Sydney Martinez;2022-03-04 00:00:00.000;80000;0-1 Miles;Renton
18594;Kristi;Garcia;Kristi Garcia;2022-12-16 00:00:00.000;80000;10+ Miles;Burbank
18595;Marcus;Hernandez;Marcus Hernandez;2022-10-26 00:00:00.000;80000;10+ Miles;Oak Bay
18596;Gabriella;Cooper;Gabriella Cooper;2022-11-17 00:00:00.000;60000;0-1 Miles;Colma
18597;Isabel;Perry;Isabel Perry;2022-11-16 00:00:00.000;60000;0-1 Miles;Torrance
18598;Norimichi;Yonekura;Norimichi Yonekura;2022-11-16 00:00:00.000;40000;0-1 Miles;San Carlos
18599;Kyle;Simmons;Kyle Simmons;2022-05-10 00:00:00.000;40000;2-5 Miles;Issaquah
18600;Ashley;Gonzales;Ashley Gonzales;2022-05-31 00:00:00.000;60000;2-5 Miles;Langford
18601;Cynthia;Garcia;Cynthia Garcia;2022-03-18 00:00:00.000;60000;2-5 Miles;Coronado
18602;Patrick;Ramirez;Patrick Ramirez;2022-04-10 00:00:00.000;60000;5-10 Miles;Imperial Beach
18603;Gabrielle;Henderson;Gabrielle Henderson;2022-04-04 00:00:00.000;60000;5-10 Miles;Metchosin
18604;Paige;Alexander;Paige Alexander;2022-02-08 00:00:00.000;60000;2-5 Miles;Langley
18605;David;Wright;David Wright;2022-11-03 00:00:00.000;60000;2-5 Miles;Burien
18606;Wyatt;Green;Wyatt Green;2022-11-11 00:00:00.000;60000;2-5 Miles;Port Orchard
18607;Katherine;Taylor;Katherine Taylor;2022-11-26 00:00:00.000;60000;2-5 Miles;Oregon City
18608;Ian;Phillips;Ian Phillips;2022-11-25 00:00:00.000;60000;2-5 Miles;Woodland Hills
18609;Alyssa;Cook;Alyssa Cook;2022-11-15 00:00:00.000;60000;2-5 Miles;Portland
18610;Bailey;Rivera;Bailey Rivera;2022-12-26 00:00:00.000;70000;0-1 Miles;Concord
18611;Taylor;Foster;Taylor Foster;2022-12-05 00:00:00.000;70000;2-5 Miles;Salem
18612;Alyssa;Flores;Alyssa Flores;2022-08-20 00:00:00.000;70000;0-1 Miles;Downey
18613;Cody;Murphy;Cody Murphy;2022-12-16 00:00:00.000;70000;2-5 Miles;Downey
18614;Seth;Wright;Seth Wright;2022-12-20 00:00:00.000;70000;2-5 Miles;Newport Beach
18615;Charles;Peterson;Charles Peterson;2022-12-13 00:00:00.000;70000;0-1 Miles;West Covina
18616;Spencer;Butler;Spencer Butler;2022-11-26 00:00:00.000;60000;2-5 Miles;Oakland
18617;Carlos;Lopez;Carlos Lopez;2022-04-12 00:00:00.000;60000;0-1 Miles;Shawnee
18618;Mitchell;Rai;Mitchell Rai;2023-01-21 00:00:00.000;10000;0-1 Miles;Paris
18619;Dominic;Mehta;Dominic Mehta;2022-07-13 00:00:00.000;40000;1-2 Miles;Salzgitter
18620;Randall;Navarro;Randall Navarro;2021-11-26 00:00:00.000;40000;1-2 Miles;Reading
18621;Cassandra;Prasad;Cassandra Prasad;2021-11-15 00:00:00.000;40000;1-2 Miles;Wokingham
18622;Byron;Rubio;Byron Rubio;2022-11-24 00:00:00.000;20000;0-1 Miles;Berks
18623;Anne;Torres;Anne Torres;2022-08-10 00:00:00.000;20000;0-1 Miles;Metz
18624;Jay;Perez;Jay Perez;2022-03-01 00:00:00.000;30000;2-5 Miles;Tremblay-en-France
18625;Derrick;Moreno;Derrick Moreno;2021-11-13 00:00:00.000;30000;1-2 Miles;London
18626;Tony;Pal;Tony Pal;2021-06-23 00:00:00.000;40000;1-2 Miles;Frankfurt
18627;Kristine;Gomez;Kristine Gomez;2021-11-26 00:00:00.000;40000;1-2 Miles;London
18628;Suzanne;Yang;Suzanne Yang;2022-06-02 00:00:00.000;10000;0-1 Miles;Colomiers
18629;Martin;Srini;Martin Srini;2022-08-20 00:00:00.000;20000;1-2 Miles;Newcastle upon Tyne
18630;Priscilla;She;Priscilla She;2022-12-16 00:00:00.000;20000;1-2 Miles;Paris
18631;Carly;Shan;Carly Shan;2022-12-04 00:00:00.000;20000;0-1 Miles;York
18632;Russell;Tang;Russell Tang;2022-02-20 00:00:00.000;20000;1-2 Miles;High Wycombe
18633;Adam;Jenkins;Adam Jenkins;2021-11-20 00:00:00.000;30000;1-2 Miles;Watford
18634;Veronica;Arun;Veronica Arun;2020-11-10 00:00:00.000;30000;2-5 Miles;Chatou
18635;Toni;Martinez;Toni Martinez;2022-02-14 00:00:00.000;40000;0-1 Miles;Bonn
18636;Edgar;Chapman;Edgar Chapman;2022-08-28 00:00:00.000;40000;0-1 Miles;Braunschweig
18637;Thomas;Sharma;Thomas Sharma;2022-03-30 00:00:00.000;40000;0-1 Miles;Metchosin
18638;Alyssa;Thompson;Alyssa Thompson;2022-11-22 00:00:00.000;40000;1-2 Miles;Kirkland
18639;Maria;Scott;Maria Scott;2022-11-26 00:00:00.000;40000;1-2 Miles;Portland
18640;Isaac;James;Isaac James;2022-03-08 00:00:00.000;30000;0-1 Miles;Issaquah
18641;Cameron;Garcia;Cameron Garcia;2022-04-06 00:00:00.000;40000;1-2 Miles;Cliffside
18642;Brianna;Thompson;Brianna Thompson;2022-05-29 00:00:00.000;40000;0-1 Miles;Royal Oak
18643;Joshua;Thomas;Joshua Thomas;2022-12-11 00:00:00.000;110000;0-1 Miles;Santa Monica
18644;Carrie;Ruiz;Carrie Ruiz;2022-02-14 00:00:00.000;60000;0-1 Miles;Cliffside
18645;Jordan;Bryant;Jordan Bryant;2022-11-07 00:00:00.000;60000;1-2 Miles;Olympia
18646;Blake;Adams;Blake Adams;2022-11-16 00:00:00.000;60000;1-2 Miles;Beverly Hills
18647;Christy;Huang;Christy Huang;2022-07-06 00:00:00.000;20000;1-2 Miles;Chula Vista
18648;Hailey;Torres;Hailey Torres;2022-08-17 00:00:00.000;30000;2-5 Miles;Burlingame
18649;Jackson;Patterson;Jackson Patterson;2022-08-19 00:00:00.000;30000;1-2 Miles;Woodland Hills
18650;Kyle;Flores;Kyle Flores;2022-08-25 00:00:00.000;30000;1-2 Miles;Downey
18651;Isaiah;Mitchell;Isaiah Mitchell;2022-08-11 00:00:00.000;30000;1-2 Miles;Lynnwood
18652;Meredith;Diaz;Meredith Diaz;2022-06-29 00:00:00.000;30000;0-1 Miles;Burien
18653;Emmanuel;Madan;Emmanuel Madan;2022-09-05 00:00:00.000;30000;1-2 Miles;Bremerton
18654;Thomas;Lopez;Thomas Lopez;2022-11-11 00:00:00.000;40000;0-1 Miles;Mill Valley
18655;Eric;Diaz;Eric Diaz;2022-11-28 00:00:00.000;40000;0-1 Miles;Kirkland
18656;Charles;Clark;Charles Clark;2022-09-04 00:00:00.000;30000;1-2 Miles;Beverly Hills
18657;Alex;Morgan;Alex Morgan;2022-04-10 00:00:00.000;30000;0-1 Miles;Lakewood
18658;Dalton;Turner;Dalton Turner;2022-07-26 00:00:00.000;30000;1-2 Miles;Spokane
18659;Jasmine;Thompson;Jasmine Thompson;2022-05-11 00:00:00.000;40000;0-1 Miles;Los Angeles
18660;Cristina;Anand;Cristina Anand;2022-11-16 00:00:00.000;40000;1-2 Miles;Coronado
18661;Daniel;Walker;Daniel Walker;2022-10-07 00:00:00.000;30000;0-1 Miles;Sedro Woolley
18662;Kyle;Sharma;Kyle Sharma;2022-11-09 00:00:00.000;30000;1-2 Miles;Daly City
18663;Jason;Flores;Jason Flores;2022-07-24 00:00:00.000;30000;0-1 Miles;Mill Valley
18664;Robert;Long;Robert Long;2022-02-02 00:00:00.000;30000;1-2 Miles;Renton
18665;Olivia;Brooks;Olivia Brooks;2022-08-01 00:00:00.000;30000;0-1 Miles;Burien
18666;Jordyn;Henderson;Jordyn Henderson;2022-06-27 00:00:00.000;30000;1-2 Miles;Lynnwood
18667;Kelli;Ma;Kelli Ma;2022-10-02 00:00:00.000;30000;1-2 Miles;Berkeley
18668;Brian;Sanders;Brian Sanders;2023-01-24 00:00:00.000;30000;0-1 Miles;Lake Oswego
18669;Adam;Griffin;Adam Griffin;2022-08-08 00:00:00.000;40000;0-1 Miles;Palo Alto
18670;Melanie;Bryant;Melanie Bryant;2022-11-10 00:00:00.000;40000;1-2 Miles;Beverly Hills
18671;Melanie;Kelly;Melanie Kelly;2022-03-08 00:00:00.000;80000;0-1 Miles;San Carlos
18672;Anthony;Lewis;Anthony Lewis;2022-08-22 00:00:00.000;80000;1-2 Miles;Torrance
18673;James;Green;James Green;2022-07-10 00:00:00.000;80000;0-1 Miles;Beverly Hills
18674;Isabelle;Bennett;Isabelle Bennett;2022-05-27 00:00:00.000;80000;0-1 Miles;Westminster
18675;Abigail;Martin;Abigail Martin;2022-04-14 00:00:00.000;60000;0-1 Miles;Grossmont
18676;Jesse;Young;Jesse Young;2022-05-05 00:00:00.000;60000;1-2 Miles;Lynnwood
18677;Logan;Shan;Logan Shan;2022-02-03 00:00:00.000;60000;0-1 Miles;Cliffside
18678;Sean;Watson;Sean Watson;2022-06-15 00:00:00.000;60000;1-2 Miles;Spring Valley
18679;Seth;Wood;Seth Wood;2022-11-20 00:00:00.000;50000;1-2 Miles;Renton
18680;David;Shan;David Shan;2022-11-03 00:00:00.000;40000;0-1 Miles;Bellflower
18681;Jacqueline;Griffin;Jacqueline Griffin;2022-03-24 00:00:00.000;40000;0-1 Miles;Lemon Grove
18682;Emily;Bennett;Emily Bennett;2022-09-26 00:00:00.000;40000;0-1 Miles;Lincoln Acres
18683;Robert;Walker;Robert Walker;2022-06-07 00:00:00.000;40000;1-2 Miles;Santa Cruz
18684;Makayla;Watson;Makayla Watson;2022-11-13 00:00:00.000;60000;1-2 Miles;Spring Valley
18685;Sean;Rogers;Sean Rogers;2022-07-20 00:00:00.000;60000;0-1 Miles;Newton
18686;Logan;Coleman;Logan Coleman;2022-03-28 00:00:00.000;60000;1-2 Miles;Port Hammond
18687;Olivia;Smith;Olivia Smith;2022-02-09 00:00:00.000;60000;1-2 Miles;Burlingame
18688;Antonio;Barnes;Antonio Barnes;2022-08-16 00:00:00.000;70000;2-5 Miles;Port Orchard
18689;Miguel;Miller;Miguel Miller;2022-06-08 00:00:00.000;80000;0-1 Miles;Everett
18690;Carlos;Rivera;Carlos Rivera;2022-10-17 00:00:00.000;40000;0-1 Miles;Bremerton
18691;Claudia;Zheng;Claudia Zheng;2020-06-28 00:00:00.000;90000;0-1 Miles;Lane Cove
18692;Preston;Mehta;Preston Mehta;2020-06-23 00:00:00.000;90000;0-1 Miles;Lavender Bay
18693;Ann;Subram;Ann Subram;2020-06-07 00:00:00.000;90000;0-1 Miles;Caloundra
18694;Derrick;Gomez;Derrick Gomez;2020-06-02 00:00:00.000;90000;0-1 Miles;Newcastle
18695;Aaron;Diaz;Aaron Diaz;2020-06-01 00:00:00.000;90000;1-2 Miles;Melton
18696;Mindy;Black;Mindy Black;2020-06-12 00:00:00.000;100000;0-1 Miles;Hervey Bay
18697;Tara;Lal;Tara Lal;2020-06-18 00:00:00.000;60000;0-1 Miles;Lane Cove
18698;Jaclyn;Chande;Jaclyn Chande;2020-06-24 00:00:00.000;60000;2-5 Miles;Newcastle
18699;Blake;Griffin;Blake Griffin;2020-06-22 00:00:00.000;60000;0-1 Miles;Gold Coast
18700;Ernest;Zhao;Ernest Zhao;2020-06-08 00:00:00.000;60000;0-1 Miles;Seaford
18701;Kenneth;Lal;Kenneth Lal;2020-06-18 00:00:00.000;60000;2-5 Miles;Sunbury
